What is the Breadwinner,"The Breadwinner is a movie from Ireland's Cartoon Saloon, codirected by Nora Twomey. It is about a girl who has to provide for her family after her father is imprisoned."
What is Ireland's Cartoon Saloon,"Cartoon Saloon is an Irish animation studio founded in 1998 by Paul Young, Tomm Moore, and Nora Twomey. It is known for its hand-drawn animation style and for its feature films, such as The Breadwinner, The Song of the Sea, and The Secret of Kells."
What is Cartoon Saloon,"Cartoon Saloon is an Irish animation studio founded in 1999 by Tomm Moore, Paul Young, and Nora Twomey."
What is the Work in Progress section at Annecy,The Work in Progress section at Annecy is a showcase for presentations of features and TV shows that are anywhere from development to near completion.
What is Kells,"Kells is a town in Ireland that is home to the Cartoon Saloon, a studio known for its animated films."
What is Twomey,"Twomey is a codirector of The Breadwinner, The Book of Kells, and The Song of the Sea."
What is Song,The Song of the Sea is a cartoon from Ireland that is being showcased at the Annecy Film Festival.
What is the Work in Progress section at Annecy,The Work in Progress section at Annecy is a showcase for presentations of features and TV shows that are anywhere from development to near completion.
What is Jorge,"Jorge R Gutierrez is the director of the vibrant The Book of Life, an eye popping celebration of Mexico s Day of the Dead and its core beliefs which grossed 100 million worldwide. He introduces narrative beats and design from his latest toon feature project, Kung Fu Space Punch, produced by Dallasbased Reel FX Animation Studios as part of a longterm deal between Gutierrez and Reel FX."
What is Jorge R Gutierrez's latest toon feature project,Kung Fu Space Punch
What is the name of the movie that Jorge R Gutierrez directed,The Book of Life
"What is the director of The Book of Life, Jorge R Gutierrez, introducing in his latest toon feature project, Kung Fu Space Punch","He is introducing narrative beats and design from his latest toon feature project, Kung Fu Space Punch, which grosses 100 million worldwide."
What is the Day of the Dead,"The Day of the Dead is a Mexican holiday that celebrates the lives of those who have died. It is traditionally celebrated with colorful altars, food, and decorations."
What is Kung Fu Space Punch,"Kung Fu Space Punch is a toon feature project by Jorge R Gutierrez, produced by Reel FX Animation Studios. It is a celebration of Mexico's Day of the Dead and its core beliefs, which grossed 100 million worldwide."
What is Reel FX Animation Studios,"Reel FX Animation Studios is an American animation studio that is known for its vibrant and eye-popping animation style. The studio is behind the successful animated film The Book of Life, which grossed over 100 million dollars worldwide. Reel FX Animation Studios has a long-term deal with director Jorge R Gutierrez, and his latest project Kung Fu Space Punch is currently in production."
What is Gutierrez,"Jorge R Gutierrez is a director known for his work on The Book of Life, a movie celebrating Mexico's Day of the Dead. He is currently working on Kung Fu Space Punch, an animated movie produced by Reel FX Animation Studios."
What is Reel FX,"Reel FX is an animation studio based in Dallas, Texas. The studio is best known for its work on the animated feature film The Book of Life, which grossed over $100 million worldwide. Reel FX is currently working on a new animated feature film titled Kung Fu Space Punch, which is being produced by Dallas-based Reel FX Animation Studios."
What is Annecy,"Annecy is a French city that is the site of an annual animation festival. This year, the festival is opening with the French-Belgian title Zombillenium, a comedic horror movie set in a Halloween theme park staffed by real monsters. The movie is adapted by Arthur Pins and Alexis Ducord from Pins own raved-about comic book series."
What is French-Belgian,French-Belgian is a title for a comedic horror movie set in a Halloween theme park staffed by real monsters.
What is Cannes,"Cannes is a French city located on the Mediterranean coast. It is known for its annual film festival, which is one of the most prestigious in the world."
What is Arthur Pins,"Arthur Pins is the writer and creator of the comic book series Zombillenium, which has been adapted into a FrenchBelgian movie of the same name."
Who is Alexis Ducord,Alexis Ducord is the co-writer of the French-Belgian film Zombillenium.
What is Pins,"Pins is a FrenchBelgian title Zombillenium, a comedic horror movie set in a Halloween theme park staffed by real monsters, adapted by Arthur Pins and Alexis Ducord from Pins own ravedabout comic book series."
What is French animation,French animation is a type of animation that is created in France.
What is Annecy,Annecy is a French animation studio that has been responsible for some of the most substantial rollouts of French animation in recent years.
What is Studiocanal,Studiocanal is a French animation studio that is releasing several films at the Annecy International Animation Film Festival.
What is Folivari,Folivari is a French animation studio that is part of Studiocanal.
What is Les,Les is a French production company that specializes in animated films and television series.
What is Armateurs,Armateurs is a French game development studio that specializes in video games and animated films.
What is Ankama,"Ankama is a French video game developer and publisher best known for the MMORPG Wakfu. The company was founded in 2001 by Anthony Roux, Emmanuel Darras, and Camille Chafer."
What is one of Europe's animation drivers,"Studiocanal is distributing and selling two titles at Annecy, the awaited threepart The Big Bad Fox and Other Tales, produced by Didier Brunner's Folivari and codirected by Benjamin Renner, one of the directors on the Academy Awardnominated Ernest & Celestine and Petit Vampire, from Joann Sfar, Gainsbourg, produced by Autochenille, which Sfar will"
What is Studiocanal,Studiocanal is a European animation studio that is distributing and selling two titles at Annecy. The Big Bad Fox and Other Tales is produced by Didier Brunner's Folivari and codirected by Benjamin Renner. Petit Vampire is from Joann Sfar and produced by Autochenille.
What is Annecy,"Annecy is a French city located in the Haute-Savoie department in the Auvergne-Rh�ne-Alpes region. It is a popular tourist destination due to its picturesque setting, and is also known for its animation industry."
"What is ""The Big Bad Fox and Other Tales",""" It is a three-part animated movie produced by Didier Brunner's Folivari and co-directed by Benjamin Renner."
